-9.2181968783,-8.195932604,-5.8552990715,1.2103699879,-0.8582978105,-2.9605210869,0.5807113711,-1.7326163612,-2.1299002421,0.5808320214,-1.7340189078,-2.1276650311,5.8
-9.8037267855,-7.4159128564,-3.555428896,0.8568716059,0.107332868,-4.1951385231,0.5587491259,-1.6521071357,-2.2621188389,0.5588936715,-1.6535821416,-2.2598450402,5.9
-10.1592696751,-5.1544268602,0.4466089633,0.3672752326,1.706250704,-5.9469148109,0.5354694859,-1.568240809,-2.393396779,0.5356382645,-1.5697913195,-2.3910826434,6
-10.1146087788,-3.3153767445,2.9870008736,-0.333916932,1.4217435849,-5.5626786158,0.51088167,-1.4809784783,-2.5237800081,0.5110750095,-1.4826072461,-2.5214235943,6.1
-9.8159086914,-2.8413504656,3.5323935463,-0.7919263529,-0.0150854497,-3.9899673742,0.4849943538,-1.3903030762,-2.6533295788,0.4852125797,-1.3920124801,-2.6509288234,6.2
-9.4626693368,-2.8190267401,3.8798392642,-1.1228298681,-0.9620891238,-2.7225282508,0.4578155361,-1.2962233229,-2.782117309,0.4580589799,-1.2980152662,-2.7796701325,6.3
-9.0746854103,-2.9411146043,4.3268733966,-1.3367074643,-1.4243278025,-1.5086270857,0.429352457,-1.1987787528,-2.9102195295,0.4296214677,-1.2006545325,-2.9077239902,6.4
-8.6419980707,-2.4700040686,4.0476311974,-1.4272659788,-1.5617488283,-0.2768067275,0.3996115902,-1.0980462487,-3.0377083263,0.3999065475,-1.1000063855,-3.0351628367,6.5
-8.2372349509,-1.9008224568,3.9072652094,-1.3941699241,-1.5816459719,0.9355871757,0.3685987364,-0.9941486108,-3.1646395541,0.3689200677,-0.9961926262,-3.1620431804,6.6
-7.84650843,-1.4936996401,4.448335119,-1.2405507076,-1.6741652525,2.1574161956,0.3363192546,-0.8872657819,-3.2910367653,0.3366674557,-0.8893919065,-3.2883896301,6.7
-7.4016749181,-0.8758989758,5.5704396612,-0.9621651891,-1.8595853502,3.3583773796,0.3027784779,-0.7776494254,-3.4168700775,0.3031541374,-0.7798542181,-3.4141738922,6.8
-6.844630952,-0.2300108385,7.0130383937,-0.5765925987,-1.2831167523,3.5017200831,0.2679823672,-0.6656415642,-3.5420289563,0.2683861962,-0.6679194212,-3.5392877092,6.9
-6.1433271126,-2.1512191777,5.6666008996,-0.2585775957,-0.0130858803,2.7745305867,0.2319384713,-0.5516978805,-3.666287995,0.2323713368,-0.5540404133,-3.6635088202,7
-5.5766670227,-4.4979557074,4.5566717199,-0.0217940917,1.2355081702,1.9270929189,0.1946572648,-0.4364159303,-3.7892651872,0.1951202261,-0.4388111969,-3.7864594283,7.1
-5.1209998507,-6.504435789,6.2506576759,0.1259450674,2.3645067714,0.8210364029,0.1561539422,-0.3205677938,-3.91037311,0.156648287,-0.3229993805,-3.9075575734,7.2
-4.4959340831,-10.4143252082,10.8059947168,0.143928097,3.4646471169,-0.7225404081,0.1164507314,-0.2051353619,-4.0287651609,0.1169780055,-0.2075813439,-4.0259635093,7.3
-3.4153346114,-1.9454250122,-3.7962197609,-0.0112930979,4.1397775217,-1.7999448421,0.0755797602,-0.0913443578,-4.1432817902,0.0761417796,-0.093776215,-4.1405259599,7.4
-3.7949565875,-1.886005601,-4.0939218832,-0.1736817475,3.3330815778,-0.5198308786,0.0335864429,0.0193097691,-4.252405686,0.0341852728,0.0169281252,-4.2497371079,7.5
-4.2043487758,-1.4950040281,-4.4807792619,-0.1382619777,2.2235638452,0.9516894471,-0.0094667607,0.1250544876,-4.3542397705,-0.0088288825,0.1227673139,-4.3517100404,7.6
-4.652426702,-0.6067302064,-4.7631604978,0.0174039004,1.0763260099,1.9640251703,-0.0534965229,0.2238649616,-4.4465264117,-0.0528173424,0.221724532,-4.4441969196,7.7
-5.1287427518,0.7804699419,-4.959641479,0.2549016194,-0.1962618988,2.7524336135,-0.0983952743,0.3135354946,-4.5267279124,-0.0976727782,0.3116007379,-4.5246678602,7.8
-5.6247068997,2.4951669945,-5.5591888958,0.5695259282,-1.5963007545,3.6175198556,-0.1440289885,0.3918081885,-4.5921834445,-0.1432617643,0.3901416958,-4.5904657755,7.9
-6.1806257893,4.806709031,-7.5649310323,0.9715011027,-2.1871098567,3.4645221308,-0.1902369362,0.4565581181,-4.6403428838,-0.1894246059,0.45522136,-4.6390380223,8
-6.9371188925,8.0441845257,-11.5474901163,1.2632435906,-1.9829903854,2.1927216858,-0.236834128,0.5060160823,-4.6690536606,-0.2359777828,0.5050631996,-4.6682216566,8.1
-8.0918679041,-0.89968166,-0.1549880622,1.4131602657,-1.8589981242,0.8652898374,-0.2836167844,0.5389899053,-4.6768495754,-0.2827193138,0.5384611117,-4.6765320845,8.2
-8.1073667103,-1.5403817289,0.2221153426,1.4342559475,-1.810972415,-0.4414668987,-0.3303705422,0.5550331544,-4.6631737733,-0.3294367456,0.5549492951,-4.6633878682,8.3
-8.0851551761,-2.0368569266,0.8144198261,1.324698375,-1.6146218268,-1.735202968,-0.3768803902,0.5545156056,-4.6284748012,-0.3759168051,0.5548753881,-4.6292104371,8.4
-8.0037131935,-2.3266002642,1.761780274,1.0886075877,-1.0433207069,-2.9411442561,-0.4229408225,0.538574654,-4.5741475202,-0.4219552831,0.539355357,-4.5753694629,8.5
-7.8275351661,-2.5549192922,3.0034760779,0.737230669,0.042982887,-4.1347685035,-0.4683646289,0.508961412,-4.502336652,-0.4673656497,0.5101227878,-4.5039902498,8.6
-7.5271875583,-3.0821533279,4.4646486888,0.2574681066,1.7557054193,-5.8254085389,-0.5129891459,0.4678233819,-4.4156582466,-0.5119852699,0.4693135352,-4.4176773152,8.7
-7.0807226894,-4.3904420176,6.6629822682,-0.4334800788,1.8233032028,-5.6608665049,-0.5566794833,0.4174754977,-4.3169074467,-0.5556787217,0.4192371878,-4.3192222419,8.8
-6.4144244626,-6.9504249317,10.551226807,-0.8985862136,0.4949064271,-4.0503926156,-0.5993289188,0.3602023885,-4.2088087877,-0.5983383599,0.3621784767,-4.2113525181,8.9
-5.3593017819,0.2722716404,1.99277993,-1.233131546,-0.3791009172,-2.8215100611,-0.640857109,0.2981154257,-4.0938394188,-0.639882715,0.3002527877,-4.0965525809,9
-5.1600237889,1.3670443734,1.9469664632,-1.461376934,-0.7942388526,-1.7453502409,-0.6812069298,0.2330688075,-3.974129944,-0.6802534945,0.235320605,-3.9769625023,9.1
-4.9653271426,2.3577428123,1.7357399244,-1.5832771797,-0.8941688061,-0.6774323008,-0.7203406932,0.1666259223,-3.8514304917,-0.7194119145,0.1689525054,-3.8543423605,9.2
-4.7917531501,3.0961320404,1.0855278508,-1.5980408959,-0.8421712923,0.3772533096,-0.7582363056,0.1000617429,-3.7271226418,-0.7573349229,0.1024305912,-3.7300830557,9.3
-4.6832003651,3.4422432587,-0.2044317271,-1.5082037511,-0.8074746682,1.4174419222,-0.7948837249,0.0343870447,-3.6022582219,-0.7940116833,0.0367721434,-3.6052445175,9.4
-4.7036435378,3.4506365401,-2.076317366,-1.3140213249,-0.9481935619,2.5133087302,-0.8302818986,-0.0296168873,-3.4776100474,-0.8294405122,-0.0272359328,-3.4806062377,9.5
-4.9112752744,3.6320139109,-4.1146780595,-1.0038431158,-1.3932247993,3.8136981693,-0.8644362392,-0.0913608188,-3.3537245805,-0.8636263396,-0.0889997273,-3.3567199579,9.6
-5.3227430803,4.7065079606,-6.5866556414,-0.5502848712,-1.5865267996,4.7227125783,-0.8973566187,-0.150411997,-3.2309707228,-0.8965786803,-0.1480826979,-3.2339586148,9.7
-5.9814086445,7.2988948658,-10.7761616785,-0.0847579916,-0.3236625364,3.9220742568,-0.9290558223,-0.2064627399,-3.1095820274,-0.9283100644,-0.2041741483,-3.1125587513,9.8
-7.0590248123,-0.237180793,-1.8650170383,0.2473920036,1.0856381258,2.7945556695,-0.9595483874,-0.259303969,-2.9896915653,-0.9588348548,-0.2570626312,-2.9926555864,9.9
,,,,,,-0.9888497556,-0.308803611,-2.8713597752,,,,
,,,,,,-1.0169756692,-0.3548893634,-2.7545961395,,,,
,,,,,,-1.0439417564,-0.3975351582,-2.639375698,,,,
,,,,,,-1.0697632577,-0.4367506492,-2.5256513892,,,,
,,,,,,-1.0944548583,-0.4725731061,-2.4133630991,,,,
,,,,,,-1.1180305953,-0.5050611937,-2.3024441592,,,,
,,,,,,-1.1405038194,-0.5342902052,-2.1928258952,,,,
,,,,,,-1.1618871936,-0.5603484066,-2.084440703,,,,
,,,,,,-1.1821927162,-0.5833342257,-1.9772240271,,,,
,,,,,,-1.2014317587,-0.6033540769,-1.8711155263,,,,
,,,,,,-1.2196151126,-0.6205206647,-1.7660596498,,,,
,,,,,,-1.2367530382,-0.6349516468,-1.662005789,,,,
,,,,,,-1.2528553147,-0.6467685671,-1.5589081333,,,,
,,,,,,-1.2679312864,-0.6560959907,-1.4567253247,,,,
,,,,,,-1.2819899051,-0.6630607944,-1.3554199834,,,,
,,,,,,-1.2950397679,-0.6677915728,-1.2549581579,,,,
,,,,,,-1.3070891475,-0.6704181363,-1.1553087388,,,,
,,,,,,-1.3181460187,-0.6710710804,-1.0564428665,,,,
,,,,,,-1.3282180773,-0.6698814115,-0.9583333523,,,,
,,,,,,-1.3373127544,-0.6669802205,-0.8609541299,,,,
,,,,,,-1.3454372246,-0.6624983949,-0.7642797449,,,,
,,,,,,-1.3525984097,-0.6565663651,-0.668284892,,,,
,,,,,,-1.3588029784,-0.6493138789,-0.5729440009,,,,
,,,,,,-1.3640573414,-0.6408698013,-0.478230875,,,,
,,,,,,-1.3683676432,-0.6313619367,-0.3841183828,,,,
,,,,,,-1.371739752,-0.6209168693,-0.2905782002,,,,
,,,,,,-1.374179246,-0.6096598192,-0.1975806049,,,,
,,,,,,-1.3756913988,-0.5977145113,-0.1050943185,,,,
,,,,,,-1.3762811632,-0.585203053,-0.0130863964,,,,
,,,,,,-1.3759531539,-0.5722458172,0.0784778361,,,,
,,,,,,-1.3747116302,-0.5589613262,0.1696348049,,,,
,,,,,,-1.3725604784,-0.5454661317,0.2604226633,,,,
,,,,,,-1.3695031946,-0.5318746863,0.3508812257,,,,
,,,,,,-1.365542869,-0.5182991989,0.4410518557,,,,
,,,,,,-1.3606821704,-0.5048494683,0.5309773085,,,,
,,,,,,-1.3549233338,-0.491632687,0.6207015216,,,,
,,,,,,-1.3482681493,-0.4787532042,0.7102693493,,,,
,,,,,,-1.340717955,-0.4663122401,0.7997262318,,,,
,,,,,,-1.3322736321,-0.4544075352,0.8891177896,,,,
,,,,,,-1.3229356062,-0.4431329233,0.9784893263,,,,
,,,,,,-1.3127038526,-0.4325778084,1.0678852247,,,,
,,,,,,-1.3015779094,-0.4228265257,1.1573482107,,,,
,,,,,,-1.2895568974,-0.4139575629,1.2469184583,,,,
,,,,,,-1.2766395512,-0.4060426132,1.3366325007,,,,
,,,,,,-1.2628242611,-0.3991454277,1.4265219066,,,,
,,,,,,-1.2481091306,-0.3933204286,1.5166116716,,,,
,,,,,,-1.2324920502,-0.3886110409,1.6069182682,,,,
,,,,,,-1.215970794,-0.3850476942,1.6974472886,,,,
,,,,,,-1.1985431413,-0.3826454422,1.7881906066,,,,
,,,,,,-1.1802070289,-0.3814011459,1.8791229809,,,,
,,,,,,-1.1609607413,-0.3812901664,1.9701980196,,,,
,,,,,,-1.1408031438,-0.3822625214,2.0613434319,,,,
,,,,,,-1.1197339669,-0.3842384747,2.1524555109,,,,
,,,,,,-1.0977541508,-0.3871035568,2.2433928236,,,,
,,,,,,-1.0748662554,-0.3907030641,2.333969145,,,,
,,,,,,-1.0510749455,-0.3948361527,2.4239457619,,,,
,,,,,,-1.0263875556,-0.3992497529,2.5130234048,,,,
,,,,,,-1.0008147362,-0.4036326623,2.6008342504,,,,
,,,,,,-0.9743711776,-0.4076103599,2.6869346633,,,,
,,,,,,-0.9470764018,-0.4107412841,2.7707996266,,,,
,,,,,,-0.9189555975,-0.4125155362,2.8518200925,,,,
,,,,,,-0.8900404643,-0.412357152,2.9293047392,,,,
,,,,,,-0.860370013,-0.4096311721,3.0024877459,,,,
,,,,,,-0.829991254,-0.4036566475,3.070544089,,,,
,,,,,,-0.7989596921,-0.3937263601,3.1326134061,,,,
,,,,,,-0.7673395381,-0.3791333404,3.187832568,,,,
,,,,,,-0.7352035536,-0.3592032472,3.2353757649,,,,
,,,,,,-0.7026324619,-0.333330442,3.2744992915,,,,
,,,,,,-0.6697138981,-0.3010143978,3.3045866501,,,,
,,,,,,-0.6365409192,-0.2618922705,3.3251885332,,,,
,,,,,,-0.6032101543,-0.2157633677,3.3360521484,,,,
,,,,,,-0.5698197277,-0.1626020553,3.3371354492,,,,
,,,,,,-0.5364671225,-0.1025572739,3.3286040256,,,,
,,,,,,-0.5032471638,-0.0359389162,3.310811182,,,,
,,,,,,-0.4702502788,0.0368066741,3.2842643761,,,,
,,,,,,-0.4375611496,0.1151284,3.2495830335,,,,
,,,,,,-0.4052578172,0.1984050642,3.20745342,,,,
,,,,,,-0.3734112367,0.2859790482,3.1585857594,,,,
,,,,,,-0.3420852401,0.3771860142,3.1036774724,,,,
,,,,,,-0.3113368282,0.4713788385,3.0433847585,,,,
,,,,,,-0.2812167028,0.5679451399,2.9783031766,,,,
,,,,,,-0.2517699475,0.6663186764,2.9089566744,,,,
,,,,,,-0.2230367803,0.7659854585,2.8357937766,,,,
,,,,,,-0.1950533109,0.8664856903,2.759189319,,,,
,,,,,,-0.1678522577,0.9674126745,2.6794501167,,,,
,,,,,,-0.1414635926,1.0684096973,2.5968231469,,,,
,,,,,,-0.1159150937,1.1691657119,2.5115051083,,,,
,,,,,,-0.0912327985,1.269410428,2.4236525185,,,,
,,,,,,-0.0674413548,1.3689092197,2.3333917821,,,,
,,,,,,-0.0445642723,1.4674580987,2.2408288825,,,,
,,,,,,-0.0226240796,1.5648788746,2.146058527,,,,
,,,,,,-0.0016423924,1.6610145271,2.0491726947,,,,
,,,,,,0.0183601,1.7557247524,1.9502686278,,,,
,,,,,,0.0373637262,1.848881601,1.84945636,,,,
,,,,,,0.0553499977,1.9403651015,1.7468659115,,,,
,,,,,,0.0723018434,2.0300587502,1.6426542929,,,,
,,,,,,0.0882039147,2.1178447504,1.5370124617,,,,
,,,,,,0.1030429601,2.2035988952,1.4301723579,,,,
,,,,,,0.1168082699,2.2871850128,1.3224141127,,,,
,,,,,,0.1294921951,2.3684489357,1.2140734652,,,,
,,,,,,0.141090741,2.4472120153,1.1055493384,,,,
,,,,,,0.1516042368,2.5232642912,0.9973114015,,,,
,,,,,,0.1610380809,2.5963575454,0.8899072769,,,,
,,,,,,0.1694035538,2.6661986237,0.7839688337,,,,
,,,,,,0.1767186896,2.7324435957,0.680216748,,,,
,,,,,,0.1830091799,2.7946935366,0.5794622152,,,,
,,,,,,0.1883092787,2.8524929215,0.482604419,,,,
,,,,,,0.1926626561,2.9053317848,0.3906221537,,,,
,,,,,,0.1961231356,2.952652845,0.3045579609,,,,
,,,,,,0.1987552306,2.9938646447,0.2254933982,,,,
,,,,,,0.2006343876,3.0283613251,0.1545147227,,,,
,,,,,,0.2018468374,3.0555489011,0.0926694034,,,,
,,,,,,0.2024889703,3.0748768397,0.0409154398,,,,
,,,,,,0.2026661745,3.0858725388,0.0000672,,,,
,,,,,,0.2024911303,3.0881751903,-0.0292567144,,,,
,,,,,,0.2020816041,3.0815648556,-0.0466778625,,,,
,,,,,,0.201557859,3.0659826736,-0.0520876965,,,,
,,,,,,0.2010398487,3.0415390972,-0.045658968,,,,
,,,,,,0.2006443992,3.0085087879,-0.0278363342,,,,
,,,,,,0.2004825879,2.9673128812,0.0006924972,,,,
,,,,,,0.2006575001,2.9184912543,0.0390411019,,,,
,,,,,,0.2012624931,2.8626686968,0.0861782489,,,,
,,,,,,0.2023800303,2.8005192805,0.140984889,,,,
,,,,,,0.2040810859,2.7327327793,0.2023083669,,,,
,,,,,,0.2064250645,2.6599859666,0.2690095053,,,,
,,,,,,0.2094601488,2.5829203748,0.3400000513,,,,
,,,,,,0.2132239698,2.5021269366,0.4142697087,,,,
,,,,,,0.2177444963,2.4181370393,0.4909033212,,,,
,,,,,,0.2230410493,2.3314189829,0.5690896018,,,,
,,,,,,0.2291253663,2.2423785969,0.6481231859,,,,
,,,,,,0.236002657,2.1513627807,0.7274018095,,,,
,,,,,,0.2436726106,2.0586648752,0.8064202215,,,,
,,,,,,0.2521303301,1.9645309927,0.8847621446,,,,
,,,,,,0.2613671781,1.8691666579,0.9620912772,,,,
,,,,,,0.2713715309,1.7727433173,1.0381420337,,,,
,,,,,,0.2821294397,1.6754044481,1.1127104732,,,,
,,,,,,0.2936252018,1.5772711242,1.1856456767,,,,
,,,,,,0.3058418503,1.478446997,1.256841689,,,,
,,,,,,0.3187615638,1.3790227066,1.3262300478,,,,
,,,,,,0.3323660063,1.2790797886,1.3937728543,,,,
,,,,,,0.3466365988,1.1786941573,1.4594563028,,,,
,,,,,,0.3615547292,1.077939266,1.5232845648,,,,
,,,,,,0.3771019021,0.9768890434,1.5852739128,,,,
,,,,,,0.393259831,0.8756207042,1.6454469693,,,,
,,,,,,0.4100104729,0.7742175246,1.7038269754,,,,
,,,,,,0.4273360059,0.6727716598,1.7604319843,,,,
